,Unnamed: 0,url,place_id,osm_id,name,rating,total_reviews,price,geometry,index_right,cartodb_id,info,zone_e_rioni,quartieri,nome,cuisines,diets
7632,2801,https://www.tripadvisor.it/Restaurant_Review-g187791-d17830909-Reviews-Ristorante_Indaco-Rome_Lazio.html,55940113,5002857124.0,Ristorante Indaco,4.0,19,2.5,POINT (12.283454 41.7283553),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce, Mediterranea",Per vegetariani
7633,2929,https://www.tripadvisor.it/Restaurant_Review-g187791-d18971222-Reviews-Bar_Kristal-Rome_Lazio.html,132957943,135805794.0,Bar Kristal,4.0,3,1.0,POINT (12.3756702 41.7374572),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),,
7634,2966,https://www.tripadvisor.it/Restaurant_Review-g187791-d19082344-Reviews-Vizia-Rome_Lazio.html,132163588,131405431.0,Vizia,5.0,11,1.0,POINT (12.3529991 41.787195),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza",Per vegetariani
7635,2971,https://www.tripadvisor.it/Restaurant_Review-g187791-d19087971-Reviews-I_briganti-Rome_Lazio.html,335101921,1049609850.0,I briganti,5.0,4,2.5,POINT (12.2917541 41.7361911),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce, Romana, Laziale, Italiana (centro)",
7636,2998,https://www.tripadvisor.it/Restaurant_Review-g187791-d19115365-Reviews-L_altro_Santini-Rome_Lazio.html,111639212,34343954.0,L’altro Santini,5.0,9,2.5,POINT (12.2861514 41.7378619),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Birreria, Pizza, Pub, Wine Bar","Per vegetariani, Opzioni senza glutine"
7637,3046,https://www.tripadvisor.it/Restaurant_Review-g187791-d19315829-Reviews-Le_Terrazze_di_Piazza_Eschilo-Rome_Lazio.html,133645646,135805184.0,Le Terrazze di Piazza Eschilo,4.5,143,2.5,POINT (12.3735621 41.769493),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Pesce, Mediterranea, Barbecue, Salutistica, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni senza glutine"
7638,3084,https://www.tripadvisor.it/Restaurant_Review-g187791-d19450040-Reviews-Old_Wild_West-Rome_Lazio.html,133705808,131405447.0,Old Wild West,4.0,9,1.0,POINT (12.3346472 41.7807765),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Steakhouse,
7639,3093,https://www.tripadvisor.it/Restaurant_Review-g187791-d19468079-Reviews-Arrosticinando-Rome_Lazio.html,124734723,98847997.0,Arrosticinando,5.0,151,2.5,POINT (12.3757994 41.7492705),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),,
7640,3187,https://www.tripadvisor.it/Restaurant_Review-g187791-d19830244-Reviews-Ristorante_Pizzeria_Da_Gianni-Rome_Lazio.html,148592176,200691623.0,Ristorante Pizzeria da Gianni,4.0,6,2.5,POINT (12.2697512 41.7368341),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),,
7641,3188,https://www.tripadvisor.it/Restaurant_Review-g187791-d19830449-Reviews-Tutti_A_Tavola_Ar_Bistro-Rome_Lazio.html,132549771,132367201.0,Tutti A Tavola Ar Bistró,5.0,11,2.5,POINT (12.3571484 41.7896634),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,Per vegetariani
